customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4653-HHJOO,Male,No,No,No,13,Yes,No,Month-to-month,Mailed check,22.15,287.96,No
1502-GPJGR,Male,No,No,Yes,52,Yes,No,Two year,Credit card (automatic),20.02,1033.35,No
9796-FTCIL,Male,No,No,No,43,Yes,Fiber optic,One year,Mailed check,97.12,4166.88,No
9788-LQOZJ,Male,No,No,No,46,Yes,Fiber optic,Month-to-month,Credit card (automatic),91.6,4176.9,Yes
9525-PIPPP,Male,No,Yes,Yes,6,Yes,DSL,Month-to-month,Electronic check,69.64,421.41,No
8755-PSVRH,Female,No,Yes,No,1,Yes,Fiber optic,Month-to-month,Credit card (automatic),103.49,102.93,Yes
5405-XSCSH,Male,No,Yes,Yes,25,Yes,DSL,Month-to-month,Mailed check,54.71,1360.83,No
0653-GLZGW,Male,No,No,No,62,Yes,DSL,Two year,Electronic check,62.59,3887.91,No
8787-YUKUP,Female,No,No,No,19,Yes,No,Month-to-month,Mailed check,24.06,460.5,No
6097-VSPQZ,Male,No,Yes,No,44,No,No,One year,Mailed check,20.23,891.91,No
9010-OTHWF,Female,No,Yes,Yes,6,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),101.77,609.71,Yes
7753-SRYXZ,Male,No,No,No,50,Yes,No,One year,Bank transfer (automatic),20.17,998.56,No
5380-LGXMK,Male,Yes,Yes,No,48,Yes,DSL,Two year,Mailed check,58.73,2838.89,No
6721-YERDK,Male,No,No,No,60,Yes,No,Two year,Electronic check,23.85,1424.96,No
9241-HPDPH,Female,No,No,No,51,Yes,DSL,One year,Bank transfer (automatic),60.2,3081.47,No
6816-OFGRM,Male,No,No,Yes,13,Yes,Fiber optic,Month-to-month,Mailed check,96.22,1256.74,No
5410-KXYUV,Male,No,Yes,Yes,1,Yes,No,Month-to-month,Electronic check,22.67,22.45,No
5587-EGKPQ,Male,No,No,No,1,Yes,Fiber optic,Month-to-month,Electronic check,87.14,87.64,Yes
4931-MMAQV,Female,No,Yes,Yes,19,Yes,Fiber optic,One year,Bank transfer (automatic),96.01,1807.59,Yes
4584-BURSE,Female,No,Yes,Yes,61,Yes,Fiber optic,Two year,Bank transfer (automatic),100.17,6125.5,No
5803-ZUMGR,Female,No,No,No,8,No,DSL,Month-to-month,Mailed check,62.11,494.25,Yes
4244-UUZTU,Male,No,Yes,No,8,No,No,Month-to-month,Credit card (automatic),20.09,160.71,Yes
5140-VSMDX,Male,Yes,No,No,1,Yes,Fiber optic,Month-to-month,Electronic check,109.24,108.63,Yes
8469-DVFRD,Male,Yes,No,No,10,Yes,DSL,Month-to-month,Bank transfer (automatic),52.79,524.93,Yes
7698-OMFYF,Male,No,No,No,17,Yes,No,Month-to-month,Electronic check,23.92,406.37,Yes
3157-DNBIF,Male,No,Yes,Yes,56,Yes,DSL,Two year,Bank transfer (automatic),71.2,4008.42,No
6445-VVQXU,Female,No,No,No,25,Yes,DSL,Month-to-month,Credit card (automatic),70.88,1774.05,Yes
8762-ATGZR,Female,No,No,No,36,Yes,Fiber optic,One year,Credit card (automatic),85.06,3048.77,No
4644-AZFNW,Female,No,Yes,Yes,8,Yes,Fiber optic,Month-to-month,Electronic check,103.0,819.18,Yes
1551-ASVLI,Female,No,No,No,56,No,No,Two year,Bank transfer (automatic),23.19,1302.46,No
2072-PCEMG,Female,No,Yes,No,15,Yes,DSL,Month-to-month,Mailed check,60.17,901.67,Yes
6277-XNOJN,Male,No,Yes,No,67,Yes,No,Two year,Bank transfer (automatic),22.29,1495.93,No
9449-TGZCG,Male,No,No,No,58,Yes,DSL,Two year,Bank transfer (automatic),72.75,4196.71,No
7832-BGCMD,Female,No,No,No,4,Yes,DSL,Month-to-month,Bank transfer (automatic),52.55,211.44,No
1801-MMIRA,Female,No,Yes,No,66,Yes,No,Two year,Bank transfer (automatic),23.69,1577.77,No
5439-PRDLP,Female,No,Yes,No,38,Yes,Fiber optic,One year,Credit card (automatic),86.49,3256.24,Yes
2247-RUTEE,Male,Yes,Yes,No,65,Yes,Fiber optic,Two year,Electronic check,88.13,5731.81,Yes
5799-PUAME,Female,Yes,No,No,10,No,DSL,Month-to-month,Electronic check,60.47,607.88,Yes
2140-OHPGB,Male,Yes,No,No,47,Yes,Fiber optic,One year,Credit card (automatic),106.14,4956.36,No
7024-PJQKU,Male,No,Yes,Yes,5,Yes,DSL,Month-to-month,Mailed check,53.82,267.34,No
2540-DJSVV,Female,No,No,No,52,Yes,Fiber optic,Two year,Bank transfer (automatic),104.69,5454.78,No
0079-FXIYN,Female,No,Yes,Yes,24,No,No,Month-to-month,Credit card (automatic),21.22,507.86,Yes
7709-SBXGD,Male,No,Yes,No,5,Yes,No,Month-to-month,Mailed check,20.01,99.47,Yes
5696-IADBC,Male,No,Yes,No,22,Yes,Fiber optic,One year,Mailed check,103.58,2290.63,No
3316-DJBRE,Female,Yes,Yes,Yes,33,Yes,DSL,One year,Electronic check,58.36,1929.88,No
5081-TWAAY,Male,No,No,No,8,Yes,Fiber optic,Month-to-month,Electronic check,99.95,799.15,Yes
5241-HUAEW,Female,No,No,No,10,Yes,DSL,Month-to-month,Mailed check,57.37,579.06,Yes
7774-CVJSB,Male,No,No,No,31,Yes,No,Month-to-month,Credit card (automatic),24.24,754.36,No
5261-KQOQT,Female,No,Yes,Yes,52,Yes,DSL,Two year,Bank transfer (automatic),53.93,2832.07,No
6731-VGOCX,Male,No,No,Yes,48,Yes,Fiber optic,Two year,Bank transfer (automatic),107.62,5181.74,No
7034-ADUZC,Male,No,Yes,Yes,4,Yes,No,Month-to-month,Mailed check,20.63,82.57,No
8172-AHKPS,Male,No,No,No,18,Yes,No,Month-to-month,Bank transfer (automatic),24.55,445.04,No
0782-JCDNI,Female,No,Yes,Yes,36,Yes,Fiber optic,One year,Mailed check,88.61,3166.16,No
0642-XCZCN,Male,No,Yes,Yes,62,Yes,Fiber optic,Two year,Mailed check,100.33,6192.98,No
6521-YPJNI,Male,No,Yes,Yes,7,Yes,No,Month-to-month,Electronic check,24.11,167.41,No
7134-UNXZH,Female,No,Yes,No,13,Yes,No,Month-to-month,Credit card (automatic),21.61,278.42,No
8304-DWVKU,Male,No,No,No,5,Yes,No,Month-to-month,Credit card (automatic),24.15,120.14,No
7016-QYLEL,Female,Yes,No,No,17,Yes,No,Month-to-month,Bank transfer (automatic),20.58,350.71,No
7409-LFSAK,Male,Yes,No,No,40,Yes,DSL,One year,Electronic check,59.76,2385.46,No
9924-CNUDC,Male,No,Yes,No,59,Yes,Fiber optic,One year,Credit card (automatic),89.44,5278.31,No
9088-XXUBM,Female,Yes,Yes,Yes,36,Yes,DSL,One year,Electronic check,55.24,1976.13,No
7250-WWGQL,Male,Yes,Yes,No,50,Yes,DSL,One year,Credit card (automatic),62.42,3101.56,No
7374-FZDVJ,Female,Yes,No,No,5,Yes,No,Month-to-month,Electronic check,22.54,112.97,No
2505-SEVZK,Female,No,Yes,No,24,Yes,Fiber optic,One year,Mailed check,97.36,2331.75,No
2737-SLOEH,Female,No,Yes,Yes,5,Yes,No,Month-to-month,Mailed check,20.37,100.93,Yes
5350-FIMSI,Male,No,Yes,Yes,64,Yes,DSL,Month-to-month,Bank transfer (automatic),63.09,4068.97,No
7094-GSDHP,Female,No,No,No,15,Yes,DSL,Month-to-month,Electronic check,73.75,1104.57,No
8226-UBQAT,Female,No,No,No,7,Yes,DSL,Month-to-month,Mailed check,63.51,444.07,Yes
7381-DHZGO,Female,No,No,No,9,Yes,Fiber optic,Month-to-month,Electronic check,107.06,954.2,No
5588-EGIRX,Female,No,Yes,No,63,Yes,Fiber optic,Two year,Mailed check,86.45,5471.31,No
7798-YFKQP,Male,No,Yes,No,6,Yes,DSL,Month-to-month,Electronic check,55.41,332.1,Yes
6670-UVWMG,Female,Yes,Yes,No,42,Yes,No,One year,Mailed check,21.22,895.28,No
4037-PTCOA,Female,No,Yes,Yes,16,Yes,DSL,Month-to-month,Bank transfer (automatic),57.17,915.04,Yes
2162-IOWJE,Male,No,No,No,8,Yes,Fiber optic,Month-to-month,Mailed check,108.63,870.35,Yes
5367-TUDEA,Male,No,Yes,No,49,Yes,DSL,Month-to-month,Bank transfer (automatic),57.84,2806.45,No
1996-RZXII,Male,No,No,No,57,Yes,Fiber optic,One year,Mailed check,91.59,5171.93,No
0515-WVKNP,Male,Yes,Yes,Yes,52,Yes,No,One year,Electronic check,23.4,1227.14,Yes
3414-BLXUR,Female,No,No,Yes,5,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),92.73,459.07,Yes
0400-JWNIL,Male,No,No,No,33,Yes,DSL,Month-to-month,Electronic check,59.03,1939.5,No
9924-MNEKO,Male,Yes,Yes,No,46,Yes,No,One year,Electronic check,20.56,951.29,No
2508-VDLSK,Female,No,Yes,Yes,70,Yes,Fiber optic,Month-to-month,Credit card (automatic),91.42,6422.92,No
7631-UBWHY,Female,No,Yes,No,1,No,DSL,Month-to-month,Bank transfer (automatic),60.33,60.84,Yes
9645-YUQTY,Female,No,No,Yes,30,Yes,DSL,One year,Mailed check,71.4,2157.59,No
4479-WFYSO,Male,No,Yes,No,56,No,No,Month-to-month,Electronic check,24.96,1408.64,No
4658-IMHZS,Female,No,No,No,60,Yes,Fiber optic,Two year,Credit card (automatic),103.8,6215.21,No
7649-PGOQB,Male,No,Yes,Yes,51,Yes,No,One year,Bank transfer (automatic),22.86,1164.5,No
6660-WTCSD,Female,No,Yes,Yes,8,Yes,DSL,Month-to-month,Credit card (automatic),61.21,493.06,No
8567-KSDAU,Male,No,No,No,26,Yes,No,Month-to-month,Bank transfer (automatic),21.52,562.71,No
7140-LZOOB,Female,No,Yes,No,6,Yes,No,Month-to-month,Bank transfer (automatic),23.11,138.54,Yes
5637-IIXRI,Male,No,No,No,28,Yes,Fiber optic,One year,Bank transfer (automatic),90.26,2536.88,No
0509-KGYAV,Male,Yes,No,No,43,Yes,Fiber optic,One year,Credit card (automatic),101.81,4339.32,No
9426-MAHNN,Female,No,Yes,No,3,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),89.91,267.28,No
9616-LHPPY,Male,No,No,No,10,No,No,Month-to-month,Mailed check,20.56,207.43,No
5072-KTFLB,Female,No,Yes,Yes,40,Yes,DSL,One year,Electronic check,51.34,2033.93,Yes
3490-EGYPJ,Female,No,No,No,46,Yes,No,One year,Credit card (automatic),20.02,924.1,No
9911-UWFSJ,Male,No,Yes,Yes,61,No,DSL,Two year,Bank transfer (automatic),56.58,3457.6,No
1203-HSXBL,Male,No,No,No,4,Yes,DSL,Month-to-month,Mailed check,63.94,256.89,Yes
4288-JMHPX,Male,No,No,Yes,50,Yes,Fiber optic,Month-to-month,Electronic check,104.76,5289.9,No
1625-BKLGF,Male,No,Yes,Yes,65,Yes,DSL,Two year,Mailed check,67.27,4363.33,No
7793-XQVQS,Male,No,Yes,No,71,Yes,Fiber optic,Two year,Credit card (automatic),91.43,6545.97,Yes
4076-WZFTM,Male,No,No,No,4,Yes,DSL,Month-to-month,Bank transfer (automatic),57.14,226.63,No
7191-ETYZI,Female,No,Yes,Yes,53,Yes,DSL,Two year,Credit card (automatic),57.28,3018.96,No
0193-LGCVC,Female,No,No,No,11,Yes,DSL,Month-to-month,Electronic check,61.93,684.28,No
7493-COLNA,Male,No,Yes,Yes,72,Yes,Fiber optic,Month-to-month,Mailed check,90.33,6469.43,No
0101-VJSFN,Female,Yes,Yes,No,32,Yes,DSL,Month-to-month,Mailed check,60.4,1933.74,Yes
9660-FUKCI,Female,No,Yes,No,57,Yes,DSL,Two year,Electronic check,73.07,4171.0,No
6027-MTYGZ,Male,No,No,No,30,Yes,No,One year,Bank transfer (automatic),24.21,724.5,No
5042-FJMIY,Female,No,No,No,38,Yes,Fiber optic,One year,Bank transfer (automatic),93.44,3577.69,No
2771-ZDJRR,Female,No,No,No,1,Yes,Fiber optic,Month-to-month,Credit card (automatic),93.85,92.99,Yes
7865-BIIXJ,Female,No,No,No,48,Yes,No,One year,Bank transfer (automatic),22.69,1096.7,No
1378-VNYFN,Male,No,No,Yes,1,Yes,DSL,Month-to-month,Electronic check,57.37,57.31,Yes
8170-BNRCI,Female,No,No,No,63,Yes,Fiber optic,Two year,Electronic check,103.43,6491.71,Yes
7150-AZPNA,Female,No,No,No,66,Yes,Fiber optic,Two year,Bank transfer (automatic),107.81,7069.78,No
5576-DQUNP,Male,No,No,No,2,Yes,DSL,Month-to-month,Mailed check,63.83,127.15,No
4309-ZEDLF,Male,No,No,No,4,Yes,Fiber optic,Month-to-month,Electronic check,104.63,421.83,Yes
1205-SSZIZ,Male,No,No,No,41,Yes,DSL,Two year,Credit card (automatic),63.3,2574.33,No
8802-LPVBZ,Female,No,Yes,No,37,Yes,Fiber optic,One year,Bank transfer (automatic),108.18,4033.48,No
5167-MYCNW,Male,Yes,No,No,60,Yes,DSL,Two year,Electronic check,59.64,3552.12,No
6873-EZBTE,Female,No,No,No,57,Yes,No,Two year,Credit card (automatic),24.0,1376.74,No
8718-GUJDY,Female,No,Yes,Yes,6,No,DSL,Month-to-month,Mailed check,71.29,431.63,No
4603-WZKUW,Male,Yes,No,No,17,Yes,Fiber optic,Month-to-month,Electronic check,100.6,1702.83,Yes
9058-HBIPA,Female,No,Yes,Yes,6,Yes,No,Month-to-month,Electronic check,24.72,147.79,No
0198-KPKJP,Female,No,Yes,No,7,Yes,No,Month-to-month,Electronic check,21.63,151.24,Yes
3205-WERLC,Male,No,Yes,Yes,13,Yes,DSL,Month-to-month,Electronic check,67.99,878.71,No
1841-QALXC,Male,Yes,Yes,No,65,Yes,No,Two year,Mailed check,23.02,1487.81,No
7692-ZYMRS,Male,No,No,No,18,Yes,DSL,Month-to-month,Credit card (automatic),65.07,1182.48,No
3607-CEJDG,Male,No,No,No,7,Yes,DSL,Month-to-month,Credit card (automatic),72.34,507.18,No
6436-LVWGC,Male,No,No,No,47,Yes,DSL,One year,Bank transfer (automatic),59.2,2809.79,No
6318-OTRSP,Male,No,Yes,No,34,Yes,No,One year,Electronic check,23.79,811.47,No
2509-XWVEP,Female,No,Yes,No,56,Yes,Fiber optic,Month-to-month,Credit card (automatic),97.88,5430.86,No
2602-OKPXQ,Male,No,Yes,Yes,4,Yes,DSL,Month-to-month,Mailed check,71.08,282.62,No
0970-CTZSR,Female,No,No,Yes,35,No,DSL,One year,Credit card (automatic),52.61,1853.85,No
8281-NRSMA,Female,No,No,No,1,Yes,DSL,Month-to-month,Bank transfer (automatic),63.61,63.45,No
0681-VOTEF,Male,Yes,No,No,1,Yes,DSL,Month-to-month,Bank transfer (automatic),65.45,65.95,Yes
8789-BZIRH,Female,No,No,No,57,Yes,DSL,Two year,Mailed check,54.57,3083.75,No
0666-JBKUT,Male,No,No,No,14,Yes,DSL,Month-to-month,Mailed check,61.13,863.05,No
5371-ENXQQ,Male,Yes,Yes,Yes,56,Yes,No,Two year,Mailed check,23.67,1331.2,No
2175-MEIPT,Male,No,No,No,59,Yes,No,Two year,Bank transfer (automatic),24.04,1422.59,No
6620-QJAOQ,Male,No,No,No,2,Yes,Fiber optic,Month-to-month,Credit card (automatic),88.47,176.98,Yes
6525-KVJEI,Male,No,No,No,3,No,DSL,Month-to-month,Credit card (automatic),53.38,160.05,Yes
6015-YIDHQ,Female,No,Yes,No,0,Yes,DSL,Two year,Mailed check,74.73,0.0,No
8986-EELUI,Male,No,No,No,11,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),94.32,1040.45,Yes
4371-WJYSF,Male,Yes,Yes,No,10,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),95.31,959.87,Yes
0961-JTZBS,Female,Yes,Yes,Yes,25,Yes,Fiber optic,Month-to-month,Mailed check,108.39,2684.75,Yes
8462-UXPXJ,Female,No,Yes,No,25,Yes,Fiber optic,Month-to-month,Mailed check,102.16,2531.35,No
3216-MLYMS,Female,Yes,No,Yes,25,Yes,DSL,Month-to-month,Electronic check,70.34,1748.42,No
0250-ANIFE,Male,No,No,No,68,Yes,DSL,Two year,Bank transfer (automatic),72.94,4916.36,No
3477-VICCN,Female,Yes,No,No,72,Yes,Fiber optic,Two year,Credit card (automatic),93.98,6823.81,No
2041-VLKFZ,Female,No,Yes,No,5,Yes,DSL,Month-to-month,Credit card (automatic),65.08,325.13,Yes
4332-SWJLV,Male,No,No,No,49,Yes,No,One year,Mailed check,22.4,1101.15,No
9067-UZVCA,Female,No,No,No,3,Yes,DSL,Month-to-month,Bank transfer (automatic),51.65,153.81,Yes
2658-LTPYB,Female,No,Yes,Yes,38,Yes,No,One year,Mailed check,23.72,897.11,No
6512-YHJGI,Male,Yes,No,No,1,Yes,No,Month-to-month,Bank transfer (automatic),21.2,21.25,Yes
5784-KTAXP,Female,No,Yes,Yes,23,Yes,Fiber optic,Month-to-month,Electronic check,100.93,2343.31,Yes
5447-RQSGY,Male,No,No,Yes,21,Yes,No,Month-to-month,Mailed check,22.01,461.15,Yes
7624-WVYGE,Male,No,Yes,Yes,61,Yes,DSL,Two year,Mailed check,62.03,3779.36,No
7752-WUGTS,Male,No,Yes,Yes,66,Yes,DSL,Two year,Mailed check,71.66,4775.13,No
7928-FMZEX,Female,Yes,No,No,41,Yes,Fiber optic,One year,Credit card (automatic),106.31,4398.61,No
5333-CUOSY,Female,Yes,Yes,No,56,Yes,Fiber optic,Two year,Credit card (automatic),103.74,5795.43,No
2100-ZBFPQ,Male,No,No,No,69,Yes,DSL,Two year,Bank transfer (automatic),69.21,4739.26,No
5380-UZNGD,Female,No,Yes,No,56,Yes,No,Two year,Mailed check,22.34,1256.27,No
7462-FMQVT,Male,No,Yes,Yes,53,Yes,No,Two year,Electronic check,22.46,1189.06,No
3144-IUTIZ,Female,No,No,No,27,Yes,No,Month-to-month,Bank transfer (automatic),21.92,593.84,No
0927-OVCLO,Female,No,No,No,11,Yes,No,Month-to-month,Electronic check,20.78,229.25,Yes
0318-NOEAP,Male,No,No,No,9,Yes,Fiber optic,One year,Credit card (automatic),105.15,949.88,No
1504-HIAYC,Female,No,No,No,9,Yes,No,Month-to-month,Credit card (automatic),24.23,217.47,No
3297-PJCYB,Male,Yes,No,No,64,Yes,No,Two year,Credit card (automatic),23.92,1538.86,No
4706-DMKHO,Female,No,Yes,Yes,66,Yes,Fiber optic,Two year,Electronic check,102.73,6798.48,No
2930-SZUMD,Male,No,No,No,58,Yes,DSL,Two year,Credit card (automatic),60.84,3497.5,No
4117-VSUVP,Male,No,Yes,Yes,33,Yes,No,One year,Electronic check,21.94,724.74,No
6122-TQHAQ,Male,No,No,No,17,Yes,Fiber optic,Month-to-month,Credit card (automatic),104.44,1770.09,Yes
8686-FOIQF,Female,Yes,Yes,No,8,No,DSL,Month-to-month,Mailed check,59.62,479.12,Yes
5678-CIARF,Female,No,No,No,54,Yes,Fiber optic,One year,Electronic check,104.8,5666.89,No
2315-SNUHP,Female,No,Yes,No,70,Yes,No,Two year,Electronic check,24.02,1673.86,No
0464-JTIBY,Male,No,Yes,Yes,33,Yes,No,One year,Electronic check,22.82,760.59,No
1926-ZRTBA,Male,No,Yes,No,62,Yes,Fiber optic,Two year,Credit card (automatic),106.5,6655.36,No
6117-YOVET,Male,No,Yes,Yes,55,No,No,Two year,Electronic check,20.77,1136.75,No
7957-FJABH,Female,No,No,Yes,55,Yes,DSL,Two year,Bank transfer (automatic),67.16,3703.67,No
4194-SLQGF,Male,Yes,Yes,Yes,4,Yes,DSL,Month-to-month,Credit card (automatic),61.08,245.28,Yes
8594-VFNQF,Female,No,No,No,28,Yes,DSL,Month-to-month,Electronic check,56.03,1556.83,Yes
5769-IYDVL,Female,No,No,No,53,Yes,DSL,Two year,Mailed check,65.24,3431.26,No
2523-EIHIW,Female,Yes,Yes,No,59,Yes,Fiber optic,Two year,Electronic check,89.14,5258.3,No
5006-WIWKY,Male,No,Yes,No,15,Yes,Fiber optic,Month-to-month,Mailed check,106.45,1597.37,Yes
5872-SGXXO,Female,No,Yes,No,14,Yes,DSL,Month-to-month,Bank transfer (automatic),63.09,880.65,Yes
2623-WVCNO,Male,No,Yes,Yes,3,Yes,DSL,Month-to-month,Electronic check,70.89,214.07,No
7756-WRQWV,Male,No,No,Yes,59,Yes,No,Two year,Bank transfer (automatic),24.86,1459.35,No
9812-WEUZY,Female,No,No,No,28,Yes,No,Month-to-month,Credit card (automatic),22.43,625.15,No
1256-EFEAR,Female,No,No,No,45,Yes,No,One year,Mailed check,21.93,987.2,No
8606-SSZUG,Male,No,Yes,No,41,Yes,DSL,One year,Mailed check,51.77,2142.71,No
6042-PQLWP,Female,No,Yes,Yes,1,Yes,No,Month-to-month,Mailed check,23.78,23.69,Yes
9694-CEGKF,Female,No,No,No,2,Yes,Fiber optic,Month-to-month,Mailed check,99.9,201.45,Yes
6036-QAQUK,Male,No,No,No,52,Yes,No,Two year,Credit card (automatic),22.47,1176.71,No
8319-CVQBZ,Male,No,No,No,19,Yes,Fiber optic,Month-to-month,Credit card (automatic),108.96,2070.76,No
2181-RYBCZ,Male,No,Yes,No,44,Yes,Fiber optic,One year,Credit card (automatic),93.92,4116.71,Yes
0231-ECPQD,Male,No,Yes,Yes,52,Yes,No,One year,Electronic check,22.76,1184.3,No
2063-AIDML,Female,No,Yes,No,18,No,DSL,Month-to-month,Electronic check,74.34,1337.04,No
2513-MUFEG,Female,Yes,No,No,17,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),85.12,1443.8,Yes
3607-PEPFB,Male,No,Yes,Yes,47,Yes,DSL,Two year,Mailed check,56.02,2625.7,No
6262-KCBJS,Male,No,Yes,Yes,49,Yes,DSL,Month-to-month,Electronic check,66.44,3261.53,No
0924-APJCU,Female,No,No,No,17,Yes,No,Month-to-month,Bank transfer (automatic),24.9,423.14,Yes
9195-QAWAA,Male,Yes,Yes,No,1,Yes,DSL,Month-to-month,Bank transfer (automatic),66.21,66.07,Yes
0394-YULLQ,Male,No,No,No,14,No,DSL,Month-to-month,Mailed check,53.51,741.68,No
5198-RTAMX,Female,No,Yes,No,61,Yes,Fiber optic,Two year,Bank transfer (automatic),96.83,5942.35,No
1622-VUQUJ,Female,No,No,No,35,Yes,No,Month-to-month,Mailed check,22.5,779.78,No
4871-AHMZV,Male,No,No,No,5,Yes,No,Month-to-month,Credit card (automatic),24.3,120.56,No
7453-CJLSL,Male,Yes,Yes,Yes,45,Yes,Fiber optic,One year,Bank transfer (automatic),95.62,4271.51,No
2943-NUCBZ,Female,No,Yes,Yes,15,Yes,Fiber optic,Month-to-month,Mailed check,96.05,1450.43,Yes
7417-BZNAF,Female,No,No,No,62,Yes,DSL,Two year,Mailed check,61.25,3835.02,No
9541-PLIVB,Female,No,No,No,17,Yes,Fiber optic,Month-to-month,Mailed check,89.7,1516.09,No
6910-YYRFZ,Male,No,No,No,49,Yes,Fiber optic,Month-to-month,Credit card (automatic),94.66,4669.58,No
6478-LMFKB,Male,No,Yes,No,70,Yes,No,Month-to-month,Mailed check,22.9,1598.39,No
9928-NDAEQ,Male,No,Yes,Yes,4,Yes,No,Month-to-month,Bank transfer (automatic),23.81,95.87,Yes
1980-YLFQG,Female,No,No,No,58,Yes,No,Two year,Electronic check,21.12,1218.27,No
4016-UPOZM,Female,No,Yes,No,45,Yes,DSL,One year,Electronic check,64.47,2907.06,No
4454-ANSDJ,Female,No,No,No,36,Yes,No,One year,Bank transfer (automatic),21.59,775.89,No
5979-FSMFX,Male,No,No,No,72,Yes,No,Two year,Electronic check,24.31,1752.8,No
5665-VZDIC,Female,No,Yes,No,24,No,No,Month-to-month,Electronic check,22.22,534.78,No
0519-DPZAF,Male,No,Yes,Yes,5,Yes,No,Month-to-month,Mailed check,20.23,102.1,No
4341-GLVPW,Female,No,Yes,Yes,9,Yes,DSL,Month-to-month,Credit card (automatic),56.38,511.34,No
5414-KLZNJ,Male,No,Yes,Yes,10,Yes,Fiber optic,Month-to-month,Credit card (automatic),95.06,953.21,Yes
8894-HRGBD,Male,No,No,No,51,No,DSL,One year,Electronic check,62.98,3237.04,No
4189-BYVEJ,Male,No,Yes,No,58,Yes,Fiber optic,Two year,Credit card (automatic),85.85,4951.17,No
3149-GWCQC,Female,No,Yes,No,19,Yes,Fiber optic,One year,Mailed check,85.17,1602.15,No
8349-DUCMJ,Male,No,Yes,No,28,Yes,DSL,Month-to-month,Credit card (automatic),71.94,2020.32,No
2781-RCLLG,Female,No,Yes,Yes,4,Yes,No,Month-to-month,Bank transfer (automatic),21.19,84.04,No
8760-EQPJT,Female,No,No,No,40,Yes,DSL,One year,Electronic check,56.2,2244.29,No
2883-OTUHT,Male,No,Yes,No,71,Yes,Fiber optic,Two year,Bank transfer (automatic),95.64,6756.48,No
6982-HYFBO,Female,No,No,Yes,26,Yes,DSL,One year,Electronic check,55.78,1459.49,No
8019-IMPBC,Male,No,Yes,No,47,No,DSL,One year,Mailed check,68.93,3225.78,No
8562-GORUR,Male,No,No,No,50,No,DSL,Two year,Mailed check,67.59,3387.02,No
5136-RSSBN,Male,No,No,Yes,16,Yes,Fiber optic,Month-to-month,Mailed check,95.12,1527.26,Yes
5618-ILHKP,Male,No,No,No,3,No,No,Month-to-month,Electronic check,21.17,63.56,No
8374-JRSFG,Male,Yes,Yes,Yes,4,Yes,No,Month-to-month,Electronic check,20.31,82.03,No
2959-RRCMY,Female,No,Yes,Yes,38,Yes,No,Month-to-month,Electronic check,24.96,944.76,No
1269-RAQXM,Male,No,Yes,Yes,19,Yes,Fiber optic,Month-to-month,Mailed check,106.2,2022.83,Yes
1329-JBFVP,Male,No,Yes,Yes,12,Yes,No,Month-to-month,Mailed check,21.89,262.97,No
7056-BKKPG,Male,Yes,No,Yes,11,Yes,No,Month-to-month,Bank transfer (automatic),24.31,265.77,Yes
6602-JJWLM,Male,No,Yes,Yes,5,Yes,Fiber optic,Month-to-month,Credit card (automatic),106.67,531.52,Yes
5460-MRGIY,Female,No,No,No,63,Yes,No,Two year,Credit card (automatic),22.94,1447.77,No
0818-OYKQR,Female,No,No,No,15,Yes,No,Month-to-month,Mailed check,21.95,331.66,No
2293-ATUWJ,Male,No,Yes,No,4,Yes,Fiber optic,Month-to-month,Electronic check,105.78,426.67,Yes
5668-PEHBM,Female,No,No,No,4,Yes,Fiber optic,Month-to-month,Electronic check,87.73,349.41,Yes
7776-PTLZS,Female,No,Yes,Yes,39,Yes,Fiber optic,One year,Credit card (automatic),92.84,3626.74,Yes
2094-KIVAF,Male,No,Yes,No,37,No,DSL,One year,Credit card (automatic),66.88,2473.91,No
8689-SMTAQ,Male,No,Yes,No,28,Yes,No,Month-to-month,Bank transfer (automatic),24.5,687.51,No
4474-FOBOE,Male,No,No,No,10,Yes,Fiber optic,Month-to-month,Mailed check,105.68,1057.85,Yes
0751-THTDI,Male,No,Yes,Yes,17,Yes,Fiber optic,Month-to-month,Electronic check,98.08,1673.23,Yes
5877-OAXPL,Female,Yes,Yes,No,31,Yes,Fiber optic,One year,Credit card (automatic),105.94,3296.73,Yes
6317-YPCQM,Female,No,No,No,57,Yes,DSL,Two year,Credit card (automatic),69.14,3917.94,No
3032-XZNEJ,Male,No,No,No,12,Yes,Fiber optic,Month-to-month,Mailed check,91.73,1107.74,No
5412-DUOMF,Female,No,Yes,No,56,Yes,No,One year,Electronic check,20.82,1175.65,No
9205-HMKAJ,Male,No,No,No,32,Yes,Fiber optic,One year,Bank transfer (automatic),88.33,2799.12,Yes
1575-QWIWZ,Female,No,No,No,50,Yes,No,Month-to-month,Mailed check,24.25,1205.86,No
6942-ACRII,Male,No,No,Yes,49,Yes,DSL,Two year,Bank transfer (automatic),51.95,2523.3,No
7326-LEGIU,Male,No,No,No,21,Yes,No,One year,Credit card (automatic),21.4,449.0,No
